scraped_at,category,product_id,name,brand,variant,price_ex_vat_gbp,unit_price_raw,region,promo_label,status,product_url,image_url,rating_stars,review_count,price_inc_vat_gbp,price_before_discount_gbp,style_body,style_richness,style_smoke,style_sweetness,character_notes,fact_bottler,fact_country,fact_region,fact_cask_type,fact_colouring
2026-01-15 09:18:06,Blended,68614,Golden Heather / Bot.1970s,Golden Heather ,75cl / 40%,125.0,(£200 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/68614/golden-heather-bot1970s,https://img.thewhiskyexchange.com/380/blend_gol6.jpg?v=202407241,,,150,,,,,,,,Scotland,,,
2026-01-15 09:18:11,Blended,68489,Personalised 42 Year Old Blended Scotch / Sherry Cask,Various,70cl / 46.6%,249.17,(£427.14 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/68489/personalised-42-year-old-blended-scotch-sherry-cask,https://img.thewhiskyexchange.com/380/blend_twe42yo.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:11,Blended,68254,Compass Box Ultramarine,Compass Box,70cl / 51%,182.5,(£312.86 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/68254/compass-box-ultramarine,https://img.thewhiskyexchange.com/380/blend_com14.jpg?v=202407241,,,219,,3,4,2,3,Toffee|Clove|Dried Fruit|Smoke|Hazelnut|Oak,,Scotland,,,No
2026-01-15 09:18:11,Blended,68180,Dewar's White Label / Bot.1980s,Dewar's,75cl / 40%,91.67,(£146.67 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/68180/dewars-white-label-bot1980s,https://img.thewhiskyexchange.com/380/blend_dew77.jpg?v=202407241,,,110,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:11,Blended,68163,Ballantine's 17 Year Old / Bot.1980s,Ballantine's,75cl / 43%,208.33,(£333.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/68163/ballantines-17-year-old-bot1980s,https://img.thewhiskyexchange.com/380/blend_bal116.jpg?v=202407241,,,250,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:11,Blended,68050,Johnnie Walker Swing / Bot.1980s,Johnnie Walker,75cl / 43%,208.33,(£333.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/68050/johnnie-walker-swing-bot1980s,https://img.thewhiskyexchange.com/380/blend_joh402.jpg?v=202407241,,,250,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:11,Blended,67723,Chivas Regal 12 Year Old / Bot.1980s,Chivas Regal,378cl / 43%,375.0,(£119.05 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/67723/chivas-regal-12-year-old-bot1980s,https://img.thewhiskyexchange.com/380/blend_chi101.jpg?v=202407241,,,450,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:11,Blended,67659,Pure Scot Virgin Oak,Pure Scot ,70cl / 43%,36.88,(£63.21 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/67659/pure-scot-virgin-oak,https://img.thewhiskyexchange.com/380/blend_pur3.jpg?v=202407241,,,44.25,,2,3,1,3,Apple|Oak|Honey|Ginger|Nutmeg|Orange,,Scotland,,New oak,Yes
2026-01-15 09:18:11,Blended,67543,Dewar's White Label Centennial Flagon / 1886-1986 / Bot.1980s,Dewar's,75cl / 40%,208.33,(£333.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/67543/dewars-white-label-centennial-flagon-1886-1986-bot1980s,https://img.thewhiskyexchange.com/380/blend_dew80.jpg?v=202407241,,,250,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:11,Blended,67529,Ballantine's 17 Year Old / Bot.1960s,Ballantine's,75cl / 40%,500.0,(£800 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/67529/ballantines-17-year-old-bot1960s,https://img.thewhiskyexchange.com/380/blend_bal113.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:11,Blended,67511,Bell's Extra Special / Bot.1970s,Bell's,75cl / 40%,83.29,(£133.27 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/67511/bells-extra-special-bot1970s,https://img.thewhiskyexchange.com/380/blend_bel69.jpg?v=202407241,,,99.95,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:11,Blended,67474,Golden Age Blended Whisky / Bot.1970s,Golden Age,75.7cl / 40%,125.0,(£198.15 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/67474/golden-age-blended-whisky-bot1970s,https://img.thewhiskyexchange.com/380/blend_gol5.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:11,Blended,67086,Dewar's Ancestor / Bot.1970s,Dewar's,75cl / 40%,165.83,(£265.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/67086/dewars-ancestor-bot1970s,https://img.thewhiskyexchange.com/380/blend_dew79.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:11,Blended,67031,Knightrider / Bot.1960s,Knightrider ,70cl / 40%,125.0,(£214.29 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/67031/knightrider-bot1960s,https://img.thewhiskyexchange.com/380/blend_kni.jpg?v=202407241,,,150,,,,,,,,Scotland,,,
2026-01-15 09:18:11,Blended,67030,Glendrostan / Bot.1960s,Glendrostan,70cl / 40%,165.83,(£284.29 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/67030/glendrostan-bot1960s,https://img.thewhiskyexchange.com/380/blend_gle24.jpg?v=202407241,,,199,,,,,,,,Scotland,,,
2026-01-15 09:18:11,Blended,66994,Royal Salute Platinum Jubilee / Richmond Brooch (Yellow),Royal Salute,70cl / 50.8%,12312.5,"(£21,107.14 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/66994/royal-salute-platinum-jubilee-richmond-brooch-yellow,https://img.thewhiskyexchange.com/380/blend_roy79.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:11,Blended,66992,Royal Salute Platinum Jubilee / Pearl & Diamond Brooch (Pink),Royal Salute,70cl / 50.8%,12312.5,"(£21,107.14 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/66992/royal-salute-platinum-jubilee-pearl-diamond-brooch-pink,https://img.thewhiskyexchange.com/380/blend_roy77.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:11,Blended,66991,Royal Salute Platinum Jubilee / Teck Corsage Brooch (Blue),Royal Salute,70cl / 50.8%,12312.5,"(£21,107.14 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/66991/royal-salute-platinum-jubilee-teck-corsage-brooch-blue,https://img.thewhiskyexchange.com/380/blend_roy76.jpg?v=202407241,,,14775,,3,3,0,3,Orange|Dried Fruit|Clove|Caramel|Ginger|Almond,Chivas Brothers,Scotland,,,
2026-01-15 09:18:11,Blended,66990,Royal Salute Platinum Jubilee / Queen Adelaide's Brooch (Green),Royal Salute,70cl / 50.8%,12312.5,"(£21,107.14 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/66990/royal-salute-platinum-jubilee-queen-adelaides-brooch-green,https://img.thewhiskyexchange.com/380/blend_roy75.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:11,Blended,66989,Royal Salute Platinum Jubilee / Kent Amethyst Brooch (Purple),Royal Salute,70cl / 50.8%,12312.5,"(£21,107.14 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/66989/royal-salute-platinum-jubilee-kent-amethyst-brooch-purple,https://img.thewhiskyexchange.com/380/blend_roy74.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:11,Blended,66436,Ballantine's 12 Year Old / Bot.1980s,Ballantine's,100cl / 43%,145.83,,Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/66436/ballantines-12-year-old-bot1980s,https://img.thewhiskyexchange.com/380/blend_bal111.jpg?v=202407241,,,175,,,,,,,,Scotland,,,
2026-01-15 09:18:11,Blended,66279,White Heather / De Luxe / Bot.1970s,White Heather,75cl / 43.4%,145.83,(£233.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/66279/white-heather-de-luxe-bot1970s,https://img.thewhiskyexchange.com/380/blend_whi90.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:11,Blended,66253,James Haddow Special Liqueur / 10 Year Old /  Bot.1960s,James Haddow,75cl / 40%,104.17,(£166.67 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/66253/james-haddow-special-liqueur-10-year-old-bot1960s,https://img.thewhiskyexchange.com/380/blend_had.jpg?v=202407241,,,125,,,,,,,,Scotland,,,
2026-01-15 09:18:11,Blended,66164,White Horse / Bot.1970s,White Horse,75cl / 40%,125.0,(£200 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/66164/white-horse-bot1970s,https://img.thewhiskyexchange.com/380/blend_whi89.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:11,Blended,66113,Wm. Maxwell / Rigby & Evens / Bot.1940s,Wm. Maxwell,75cl / 40%,249.17,(£398.67 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/66113/wm-maxwell-rigby-evens-bot1940s,https://img.thewhiskyexchange.com/380/blend_max3.jpg?v=202407241,,,299,,,,,,,,Scotland,,,
2026-01-15 09:18:16,Blended,66112,Barker's Old Highland / Bot.1960s,Barker's,75cl / 40%,208.33,(£333.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/66112/barkers-old-highland-bot1960s,https://img.thewhiskyexchange.com/380/blend_bar3.jpg?v=202407241,,,250,,,,,,,,Scotland,,,
2026-01-15 09:18:16,Blended,65871,Ballantine's 12 Year Old /  Bot.1980s,Ballantine's,75cl / 43%,112.5,(£180 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/65871/ballantines-12-year-old-bot1980s,https://img.thewhiskyexchange.com/380/blend_bal108.jpg?v=202407241,,,135,,,,,,,,Scotland,,,
2026-01-15 09:18:16,Blended,65861,White Horse / Bot.1960s,White Horse,75cl / 40%,332.5,(£532 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/65861/white-horse-bot1960s,https://img.thewhiskyexchange.com/380/blend_whi88.jpg?v=202407241,,,399,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:16,Blended,65708,Johnnie Walker Black Label / Bot.1970s,Johnnie Walker,75cl / 40%,187.5,(£300 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/65708/johnnie-walker-black-label-bot1970s,https://img.thewhiskyexchange.com/380/blend_joh335.jpg?v=202407241,,,225,,,,,,,,Scotland,,,
2026-01-15 09:18:16,Blended,65626,Laird O' Logan De Luxe / 12 Year Old / Bot.1980s,Laird O' Logan,75cl / 43%,100.0,(£160 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/65626/laird-o-logan-de-luxe-12-year-old-bot1980s,https://img.thewhiskyexchange.com/380/blend_log15.jpg?v=202407241,,,120,,,,,,,,Scotland,,,
2026-01-15 09:18:16,Blended,65170,Ben Nevis 40 Year Old / Single Blend / Bot.2002,Ben Nevis,70cl / 40%,1125.0,"(£1,928.57 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/65170/ben-nevis-40-year-old-single-blend-bot2002,https://img.thewhiskyexchange.com/380/blend_dew78.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:16,Blended,65077,Ballantine's 21 Year Old / Blue Ceramic,Ballantine's,70cl / 43%,208.33,(£357.14 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/65077/ballantines-21-year-old-blue-ceramic,https://img.thewhiskyexchange.com/380/blend_bal107.jpg?v=202407241,,,250,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:16,Blended,65076,Bell's Extra Special / Bot.1980s,Bell's,75cl / 40%,79.12,(£126.60 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/65076/bells-extra-special-bot1980s,https://img.thewhiskyexchange.com/380/blend_bel68.jpg?v=202407241,,,94.95,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:16,Blended,64963,Dunhill Old Master,Dunhill,75cl / 43%,125.0,(£200 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/64963/dunhill-old-master,https://img.thewhiskyexchange.com/380/blend_dun17.jpg?v=202407241,,,150,,,,,,,,Scotland,,,
2026-01-15 09:18:16,Blended,64422,Bell's 12 Year Old / Bot.1990s,Bell's,100cl / 43%,125.0,,Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/64422/bells-12-year-old-bot1990s,https://img.thewhiskyexchange.com/380/blend_bel67.jpg?v=202407241,,,150,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:16,Blended,64270,Compass Box Vellichor,Compass Box,70cl / 46%,315.83,(£541.43 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/64270/compass-box-vellichor,https://img.thewhiskyexchange.com/380/blend_com9.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:16,Blended,64138,Sandy Macdonald / Bot.1960s / Spring Cap,Sandy Macdonald,75cl / 43%,187.5,(£300 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/64138/sandy-macdonald-bot1960s-spring-cap,https://img.thewhiskyexchange.com/380/blend_san13.jpg?v=202407241,,,225,,,,,,,,Scotland,,,
2026-01-15 09:18:16,Blended,64057,Johnnie Walker Kilmarnock 400 / 15 Year Old / Bot.1990s,Johnnie Walker,75cl / 43%,666.67,"(£1,066.67 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/64057/johnnie-walker-kilmarnock-400-15-year-old-bot1990s,https://img.thewhiskyexchange.com/380/blend_joh327.jpg?v=202407241,,,800,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:16,Blended,64023,Bell's Extra Special / Bot.1970s,Bell's,113cl / 40%,125.0,(£132.74 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/64023/bells-extra-special-bot1970s,https://img.thewhiskyexchange.com/380/blend_bel65.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:16,Blended,63989,Johnnie Walker Swing / Bot.1980s,Johnnie Walker,75cl / 43%,208.33,(£333.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/63989/johnnie-walker-swing-bot1980s,https://img.thewhiskyexchange.com/380/blend_joh324.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:16,Blended,63684,King's Choice / Bot.1960s,King's Choice,75cl / 43%,208.33,(£333.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/63684/kings-choice-bot1960s,https://img.thewhiskyexchange.com/380/blend_kin56.jpg?v=202407241,,,250,,,,,,,,Scotland,,,
2026-01-15 09:18:16,Blended,63605,Johnnie Walker 18 Year Old Gold Label / Centenary Bend,Johnnie Walker,75cl / 40%,145.83,(£233.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/63605/johnnie-walker-18-year-old-gold-label-centenary-bend,https://img.thewhiskyexchange.com/380/blend_joh318.jpg?v=202407241,,,175,,,,,,,,Scotland,,,
2026-01-15 09:18:16,Blended,63604,Something Special De Luxe Whisky / 1970s,Something Special,75cl / 40%,145.83,(£233.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/63604/something-special-de-luxe-whisky-1970s,https://img.thewhiskyexchange.com/380/blend_som8.jpg?v=202407241,,,175,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:16,Blended,63593,Old Parr Seasons Collection,Old Parr,50cl / 43%,458.33,"(£1,100 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/63593/old-parr-seasons-collection,https://img.thewhiskyexchange.com/380/blend_par47.jpg?v=202407241,,,550,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:16,Blended,62980,Johnnie Walker Red Label / Bot.1980s,Johnnie Walker,113cl / 40%,145.83,(£154.87 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/62980/johnnie-walker-red-label-bot1980s,https://img.thewhiskyexchange.com/380/blend_joh314.jpg?v=202407241,,,175,,,,,,,,Scotland,,,
2026-01-15 09:18:16,Blended,62979,Johnnie Walker Premier,Johnnie Walker,75cl / 43%,208.33,(£333.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/62979/johnnie-walker-premier,https://img.thewhiskyexchange.com/380/blend_joh313.jpg?v=202407241,,,250,,,,,,,,Scotland,,,
2026-01-15 09:18:16,Blended,62947,Ainslie's Royal Edinburgh / Bot.1960s,Ainslie's,225cl / 43%,833.33,(£444.44 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/62947/ainslies-royal-edinburgh-bot1960s,https://img.thewhiskyexchange.com/380/blend_ain4.jpg?v=202407241,,,1000,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:16,Blended,62922,Chivas Legend - Special Reserve,Chivas,100cl / 43%,187.5,,Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/62922/chivas-legend-special-reserve,https://img.thewhiskyexchange.com/380/blend_chi95.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:16,Blended,62445,Berry Brothers & Co. Choicest Liqueur Scotch / Bot.1950s,Berry Bros & Rudd,75cl / 40%,666.67,"(£1,066.67 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/62445/berry-brothers-co-choicest-liqueur-scotch-bot1950s,https://img.thewhiskyexchange.com/380/blend_ber6.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:19,Blended,62390,Chivas Regal / Bot.1910s,Chivas Regal,75cl / 40%,2083.33,"(£3,333.33 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/62390/chivas-regal-bot1910s,https://img.thewhiskyexchange.com/380/blend_chi93.jpg?v=202407241,,,2500,,,,,,,,Scotland,,,Yes
2026-01-15 09:18:19,Blended,62308,Johnnie Walker Red Label / Bot.1970s,Johnnie Walker,75cl / 40%,125.0,(£200 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/62308/johnnie-walker-red-label-bot1970s,https://img.thewhiskyexchange.com/380/blend_joh311.jpg?v=202407241,,,150,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,61931,Johnnie Walker Blue Label Ghost and Rare / Pittyvaich,Johnnie Walker,70cl / 43.8%,243.33,(£417.14 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/61931/johnnie-walker-blue-label-ghost-and-rare-pittyvaich,https://img.thewhiskyexchange.com/380/blend_joh263.jpg?v=202407241,5,2,292,,,,,,Ginger|Apple|Blackberry|Vanilla|Cinnamon|Raspberry,,Scotland,,,
2026-01-15 09:18:19,Blended,61858,Johnnie Walker Swing / Bot.1970s,Johnnie Walker,75cl / 40%,229.17,(£366.67 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/61858/johnnie-walker-swing-bot1970s,https://img.thewhiskyexchange.com/380/blend_joh256.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:19,Blended,60597,Chivas Regal 12 Year Old / Bot.1970s,Chivas Regal,75cl / 43%,125.0,(£200 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/60597/chivas-regal-12-year-old-bot1970s,https://img.thewhiskyexchange.com/380/blend_chi89.jpg?v=202407241,,,150,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,60555,Old Court De Luxe / Bot.1960s,Old Court,70cl / 40%,375.0,(£642.86 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/60555/old-court-de-luxe-bot1960s,https://img.thewhiskyexchange.com/380/blend_cou3.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:19,Blended,60433,Johnnie Walker Black Label / Extra Special / Bot.1980s,Johnnie Walker,75cl / 40%,187.5,(£300 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/60433/johnnie-walker-black-label-extra-special-bot1980s,https://img.thewhiskyexchange.com/380/blend_joh306.jpg?v=202407241,,,225,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,60030,Dewar's 8 Year Old Caribbean Smooth,Dewar's,70cl / 40%,24.38,(£41.79 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/60030/dewars-8-year-old-caribbean-smooth,https://img.thewhiskyexchange.com/380/blend_dew08yo.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:19,Blended,59745,Gilmour Thomson's Royal Whisky / Bot.1960s,Gilmour Thomson's ,75cl / 40%,416.67,(£666.67 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/59745/gilmour-thomsons-royal-whisky-bot1960s,https://img.thewhiskyexchange.com/380/blend_gil14.jpg?v=202407241,,,500,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,59744,Findlater's 12 Year Old / Bot.1940s,Findlater's,75cl / 43%,375.0,(£600 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/59744/findlaters-12-year-old-bot1940s,https://img.thewhiskyexchange.com/380/blend_fin12.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:19,Blended,59740,Gilbey's Spey Royal / Bot.1950s,Gilbey's,75cl / 40%,332.5,(£532 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/59740/gilbeys-spey-royal-bot1950s,https://img.thewhiskyexchange.com/380/blend_gil13.jpg?v=202407241,,,399,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,59375,White Horse Cellar / Bot.1950s,White Horse,75cl / 43.4%,833.33,"(£1,333.33 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/59375/white-horse-cellar-bot1950s,https://img.thewhiskyexchange.com/380/blend_whi81.jpg?v=202407241,,,1000,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,58798,Chivas Regal 12 Year Old / Bot.1980s,Chivas Regal,75cl / 43%,125.0,(£200 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/58798/chivas-regal-12-year-old-bot1980s,https://img.thewhiskyexchange.com/380/blend_chi86.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:19,Blended,58758,Compass Box Artist Blend,Compass Box,70cl / 43%,33.29,(£57.07 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/58758/compass-box-artist-blend,https://img.thewhiskyexchange.com/380/blend_com5.jpg?v=202407241,,,39.95,,,,,,Vanilla|Oak|Apple|Peach|Plums|Cinnamon,,Scotland,,,
2026-01-15 09:18:19,Blended,58262,Bell's Royal Reserve 20 Year Old / Bot.1970s,Bell's,75cl / 40%,187.5,(£300 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/58262/bells-royal-reserve-20-year-old-bot1970s,https://img.thewhiskyexchange.com/380/blend_bel63.jpg?v=202407241,,,225,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,58204,Long John Special Reserve / Bot.1970s,Long John,75.7cl / 40%,91.67,(£145.31 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/58204/long-john-special-reserve-bot1970s,https://img.thewhiskyexchange.com/380/blend_lon19.jpg?v=202407241,,,110,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,57552,Savoy Hotel London Blended Scotch Whisky / Bot.1960s,Savoy,75cl / 43%,150.0,(£240 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/57552/savoy-hotel-london-blended-scotch-whisky-bot1960s,https://img.thewhiskyexchange.com/380/blend_sav2.jpg?v=202407241,,,180,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,56776,The Last Drop 56 Year Old Blended Whisky / Release No.16,The Last Drop,75cl / 47.2%,3125.0,"(£5,000 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/56776/the-last-drop-56-year-old-blended-whisky-release-no16,https://img.thewhiskyexchange.com/380/blend_las56yo.jpg?v=202407241,,,3750,,3,4,0,3,,The Last Drop,Scotland,,Bourbon  Finish,
2026-01-15 09:18:19,Blended,56243,Spey Cast 1937 / Bot.1970s / Sherry Cask,Spey Cast,75cl / 40%,1875.0,"(£3,000 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/56243/spey-cast-1937-bot1970s-sherry-cask,https://img.thewhiskyexchange.com/380/blend_spe6.jpg?v=202407241,,,2250,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,53025,Royal Household / Bot.1980s,Royal Household,75cl / 43%,291.67,(£466.67 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/53025/royal-household-bot1980s,https://img.thewhiskyexchange.com/380/blend_roy73.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:19,Blended,51555,Quartermaster 11 Year Old / Whisky Works,Whisky Works,70cl / 46.4%,63.75,(£109.29 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/51555/quartermaster-11-year-old-whisky-works,https://img.thewhiskyexchange.com/380/blend_wwo1.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:19,Blended,51322,Black & White De Luxe / Bot.1950s / Spring Cap,Black & White,75.7cl / 43.4%,833.33,"(£1,321 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/51322/black-white-de-luxe-bot1950s-spring-cap,https://img.thewhiskyexchange.com/380/blend_bla78.jpg?v=202407241,,,1000,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,51061,Monarch Of The Highlands / Bot.1950s,Monarch Of The Highlands,75cl / 40%,291.67,(£466.67 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/51061/monarch-of-the-highlands-bot1950s,https://img.thewhiskyexchange.com/380/blend_old11.jpg?v=202407241,,,350,,,,,,,,Scotland,,,
2026-01-15 09:18:19,Blended,50605,J&B Rare / Bot.1980s,J&B,75cl / 40%,62.46,(£99.93 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/50605/jb-rare-bot1980s,https://img.thewhiskyexchange.com/380/blend_j!b36.jpg?v=202407241,,,,,,,,,,,,,,
2026-01-15 09:18:23,Blended,49349,Neal's Royal Extra Special / Bot.1960s,Neal's,75cl / 43%,208.33,(£333.33 per litre),Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/49349/neals-royal-extra-special-bot1960s,https://img.thewhiskyexchange.com/380/blend_nea1.jpg?v=202407241,,,250,,,,,,,,Scotland,,,
2026-01-15 09:18:23,Blended,49206,Royal Salute 52 Year Old / Time Series,Royal Salute,70cl / 44.8%,20000.0,"(£34,285.71 per litre)",Blended Scotch Whisky,,In Stock,https://www.thewhiskyexchange.com/p/49206/royal-salute-52-year-old-time-series,https://img.thewhiskyexchange.com/380/blend_roy52yo.jpg?v=202407241,,,24000,,2,2,0,3,Clove|Ginger|Orange|Pear|Dark Chocolate|Hazelnut,,Scotland,,Finish,
