scraped_at,category,product_id,name,brand,variant,price_gbp,unit_price_raw,region,promo_label,product_url,image_url,is_brand_placeholder,bottle_size_cl,bottle_size_l,abv_percent,unit_price_gbp_per_litre,discount_amount_gbp,is_discounted,price_pre_discount_calc_gbp,true_price_gbp,true_unit_price_per_l,alcohol_units,true_price_per_alcohol_unit_gbp,price_tier,discount_percent,discount_band,age_years,is_age_stated,age_band,bottle_size_band,abv_band,is_cask_strength
2025-12-29 22:15:26,Blended,66994,Royal Salute Platinum Jubilee / Richmond Brooch (Yellow),Royal Salute,70cl / 50.8%,12312.5,"(£21,107.14 per litre)",,,https://www.thewhiskyexchange.com/p/66994/royal-salute-platinum-jubilee-richmond-brooch-yellow,https://img.thewhiskyexchange.com/380/blend_roy79.jpg?v=202407241,False,70.0,0.7,50.8,21107.14,,False,12312.5,12312.5,17589.29,35.559999999999995,346.25,Luxury,0.0,No Discount,,False,,Standard (70cl),50%+,True
2025-12-29 22:15:26,Blended,66992,Royal Salute Platinum Jubilee / Pearl & Diamond Brooch (Pink),Royal Salute,70cl / 50.8%,12312.5,"(£21,107.14 per litre)",,,https://www.thewhiskyexchange.com/p/66992/royal-salute-platinum-jubilee-pearl-diamond-brooch-pink,https://img.thewhiskyexchange.com/380/blend_roy77.jpg?v=202407241,False,70.0,0.7,50.8,21107.14,,False,12312.5,12312.5,17589.29,35.559999999999995,346.25,Luxury,0.0,No Discount,,False,,Standard (70cl),50%+,True
2025-12-29 22:15:26,Blended,66991,Royal Salute Platinum Jubilee / Teck Corsage Brooch (Blue),Royal Salute,70cl / 50.8%,12312.5,"(£21,107.14 per litre)",,,https://www.thewhiskyexchange.com/p/66991/royal-salute-platinum-jubilee-teck-corsage-brooch-blue,https://img.thewhiskyexchange.com/380/blend_roy76.jpg?v=202407241,False,70.0,0.7,50.8,21107.14,,False,12312.5,12312.5,17589.29,35.559999999999995,346.25,Luxury,0.0,No Discount,,False,,Standard (70cl),50%+,True
2025-12-29 22:15:26,Blended,66990,Royal Salute Platinum Jubilee / Queen Adelaide's Brooch (Green),Royal Salute,70cl / 50.8%,12312.5,"(£21,107.14 per litre)",,,https://www.thewhiskyexchange.com/p/66990/royal-salute-platinum-jubilee-queen-adelaides-brooch-green,https://img.thewhiskyexchange.com/380/blend_roy75.jpg?v=202407241,False,70.0,0.7,50.8,21107.14,,False,12312.5,12312.5,17589.29,35.559999999999995,346.25,Luxury,0.0,No Discount,,False,,Standard (70cl),50%+,True
2025-12-29 22:15:26,Blended,66989,Royal Salute Platinum Jubilee / Kent Amethyst Brooch (Purple),Royal Salute,70cl / 50.8%,12312.5,"(£21,107.14 per litre)",,,https://www.thewhiskyexchange.com/p/66989/royal-salute-platinum-jubilee-kent-amethyst-brooch-purple,https://img.thewhiskyexchange.com/380/blend_roy74.jpg?v=202407241,False,70.0,0.7,50.8,21107.14,,False,12312.5,12312.5,17589.29,35.559999999999995,346.25,Luxury,0.0,No Discount,,False,,Standard (70cl),50%+,True
2025-12-29 22:15:26,Blended,66436,Ballantine's 12 Year Old / Bot.1980s,Ballantine's,100cl / 43%,145.83,,,,https://www.thewhiskyexchange.com/p/66436/ballantines-12-year-old-bot1980s,https://img.thewhiskyexchange.com/380/blend_bal111.jpg?v=202407241,False,100.0,1.0,43.0,,,False,145.83,145.83,145.83,43.0,3.39,Luxury,0.0,No Discount,12.0,True,11–15,Large (1L),40–43%,False
2025-12-29 22:15:26,Blended,66279,White Heather / De Luxe / Bot.1970s,White Heather,75cl / 43.4%,145.83,(£233.33 per litre),,,https://www.thewhiskyexchange.com/p/66279/white-heather-de-luxe-bot1970s,https://img.thewhiskyexchange.com/380/blend_whi90.jpg?v=202407241,False,75.0,0.75,43.4,233.33,,False,145.83,145.83,194.44,32.55,4.48,Luxury,0.0,No Discount,,False,,Large (1L),43–46%,False
2025-12-29 22:15:26,Blended,66253,James Haddow Special Liqueur / 10 Year Old /  Bot.1960s,James Haddow,75cl / 40%,104.17,(£166.67 per litre),,,https://www.thewhiskyexchange.com/p/66253/james-haddow-special-liqueur-10-year-old-bot1960s,https://img.thewhiskyexchange.com/380/blend_had.jpg?v=202407241,False,75.0,0.75,40.0,166.67,,False,104.17,104.17,138.89,30.0,3.47,Premium,0.0,No Discount,10.0,True,≤10,Large (1L),≤40%,False
2025-12-29 22:15:26,Blended,66164,White Horse / Bot.1970s,White Horse,75cl / 40%,125.0,(£200 per litre),,,https://www.thewhiskyexchange.com/p/66164/white-horse-bot1970s,https://img.thewhiskyexchange.com/380/blend_whi89.jpg?v=202407241,False,75.0,0.75,40.0,200.0,,False,125.0,125.0,166.67,30.0,4.17,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:26,Blended,66113,Wm. Maxwell / Rigby & Evens / Bot.1940s,Wm. Maxwell,75cl / 40%,249.17,(£398.67 per litre),,,https://www.thewhiskyexchange.com/p/66113/wm-maxwell-rigby-evens-bot1940s,https://img.thewhiskyexchange.com/380/blend_max3.jpg?v=202407241,False,75.0,0.75,40.0,398.67,,False,249.17,249.17,332.23,30.0,8.31,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:26,Blended,66112,Barker's Old Highland / Bot.1960s,Barker's,75cl / 40%,208.33,(£333.33 per litre),,,https://www.thewhiskyexchange.com/p/66112/barkers-old-highland-bot1960s,https://img.thewhiskyexchange.com/380/blend_bar3.jpg?v=202407241,False,75.0,0.75,40.0,333.33,,False,208.33,208.33,277.77,30.0,6.94,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:26,Blended,65871,Ballantine's 12 Year Old /  Bot.1980s,Ballantine's,75cl / 43%,112.5,(£180 per litre),,,https://www.thewhiskyexchange.com/p/65871/ballantines-12-year-old-bot1980s,https://img.thewhiskyexchange.com/380/blend_bal108.jpg?v=202407241,False,75.0,0.75,43.0,180.0,,False,112.5,112.5,150.0,32.25,3.49,Premium,0.0,No Discount,12.0,True,11–15,Large (1L),40–43%,False
2025-12-29 22:15:31,Blended,65861,White Horse / Bot.1960s,White Horse,75cl / 40%,332.5,(£532 per litre),,,https://www.thewhiskyexchange.com/p/65861/white-horse-bot1960s,https://img.thewhiskyexchange.com/380/blend_whi88.jpg?v=202407241,False,75.0,0.75,40.0,532.0,,False,332.5,332.5,443.33,30.0,11.08,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:31,Blended,65708,Johnnie Walker Black Label / Bot.1970s,Johnnie Walker,75cl / 40%,187.5,(£300 per litre),,,https://www.thewhiskyexchange.com/p/65708/johnnie-walker-black-label-bot1970s,https://img.thewhiskyexchange.com/380/blend_joh335.jpg?v=202407241,False,75.0,0.75,40.0,300.0,,False,187.5,187.5,250.0,30.0,6.25,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:31,Blended,65626,Laird O' Logan De Luxe / 12 Year Old / Bot.1980s,Laird O' Logan,75cl / 43%,100.0,(£160 per litre),,,https://www.thewhiskyexchange.com/p/65626/laird-o-logan-de-luxe-12-year-old-bot1980s,https://img.thewhiskyexchange.com/380/blend_log15.jpg?v=202407241,False,75.0,0.75,43.0,160.0,,False,100.0,100.0,133.33,32.25,3.1,Premium,0.0,No Discount,12.0,True,11–15,Large (1L),40–43%,False
2025-12-29 22:15:31,Blended,65170,Ben Nevis 40 Year Old / Single Blend / Bot.2002,Ben Nevis,70cl / 40%,1125.0,"(£1,928.57 per litre)",,,https://www.thewhiskyexchange.com/p/65170/ben-nevis-40-year-old-single-blend-bot2002,https://img.thewhiskyexchange.com/380/blend_dew78.jpg?v=202407241,False,70.0,0.7,40.0,1928.57,,False,1125.0,1125.0,1607.14,28.0,40.18,Luxury,0.0,No Discount,40.0,True,25+,Standard (70cl),≤40%,False
2025-12-29 22:15:31,Blended,65077,Ballantine's 21 Year Old / Blue Ceramic,Ballantine's,70cl / 43%,208.33,(£357.14 per litre),,,https://www.thewhiskyexchange.com/p/65077/ballantines-21-year-old-blue-ceramic,https://img.thewhiskyexchange.com/380/blend_bal107.jpg?v=202407241,False,70.0,0.7,43.0,357.14,,False,208.33,208.33,297.61,30.099999999999998,6.92,Luxury,0.0,No Discount,21.0,True,19–25,Standard (70cl),40–43%,False
2025-12-29 22:15:31,Blended,65076,Bell's Extra Special / Bot.1980s,Bell's,75cl / 40%,79.12,(£126.60 per litre),,,https://www.thewhiskyexchange.com/p/65076/bells-extra-special-bot1980s,https://img.thewhiskyexchange.com/380/blend_bel68.jpg?v=202407241,False,75.0,0.75,40.0,126.6,,False,79.12,79.12,105.49,30.0,2.64,Premium,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:31,Blended,64963,Dunhill Old Master,Dunhill,75cl / 43%,125.0,(£200 per litre),,,https://www.thewhiskyexchange.com/p/64963/dunhill-old-master,https://img.thewhiskyexchange.com/380/blend_dun17.jpg?v=202407241,False,75.0,0.75,43.0,200.0,,False,125.0,125.0,166.67,32.25,3.88,Luxury,0.0,No Discount,,False,,Large (1L),40–43%,False
2025-12-29 22:15:31,Blended,64422,Bell's 12 Year Old / Bot.1990s,Bell's,100cl / 43%,125.0,,,,https://www.thewhiskyexchange.com/p/64422/bells-12-year-old-bot1990s,https://img.thewhiskyexchange.com/380/blend_bel67.jpg?v=202407241,False,100.0,1.0,43.0,,,False,125.0,125.0,125.0,43.0,2.91,Luxury,0.0,No Discount,12.0,True,11–15,Large (1L),40–43%,False
2025-12-29 22:15:31,Blended,64270,Compass Box Vellichor,Compass Box,70cl / 46%,315.83,(£541.43 per litre),,,https://www.thewhiskyexchange.com/p/64270/compass-box-vellichor,https://img.thewhiskyexchange.com/380/blend_com9.jpg?v=202407241,False,70.0,0.7,46.0,541.43,,False,315.83,315.83,451.19,32.199999999999996,9.81,Luxury,0.0,No Discount,,False,,Standard (70cl),43–46%,False
2025-12-29 22:15:31,Blended,64138,Sandy Macdonald / Bot.1960s / Spring Cap,Sandy Macdonald,75cl / 43%,187.5,(£300 per litre),,,https://www.thewhiskyexchange.com/p/64138/sandy-macdonald-bot1960s-spring-cap,https://img.thewhiskyexchange.com/380/blend_san13.jpg?v=202407241,False,75.0,0.75,43.0,300.0,,False,187.5,187.5,250.0,32.25,5.81,Luxury,0.0,No Discount,,False,,Large (1L),40–43%,False
2025-12-29 22:15:31,Blended,64057,Johnnie Walker Kilmarnock 400 / 15 Year Old / Bot.1990s,Johnnie Walker,75cl / 43%,666.67,"(£1,066.67 per litre)",,,https://www.thewhiskyexchange.com/p/64057/johnnie-walker-kilmarnock-400-15-year-old-bot1990s,https://img.thewhiskyexchange.com/380/blend_joh327.jpg?v=202407241,False,75.0,0.75,43.0,1066.67,,False,666.67,666.67,888.89,32.25,20.67,Luxury,0.0,No Discount,15.0,True,11–15,Large (1L),40–43%,False
2025-12-29 22:15:31,Blended,64023,Bell's Extra Special / Bot.1970s,Bell's,113cl / 40%,125.0,(£132.74 per litre),,,https://www.thewhiskyexchange.com/p/64023/bells-extra-special-bot1970s,https://img.thewhiskyexchange.com/380/blend_bel65.jpg?v=202407241,False,113.0,1.13,40.0,132.74,,False,125.0,125.0,110.62,45.199999999999996,2.77,Luxury,0.0,No Discount,,False,,Extra Large (>1L),≤40%,False
2025-12-29 22:15:31,Blended,63989,Johnnie Walker Swing / Bot.1980s,Johnnie Walker,75cl / 43%,208.33,(£333.33 per litre),,,https://www.thewhiskyexchange.com/p/63989/johnnie-walker-swing-bot1980s,https://img.thewhiskyexchange.com/380/blend_joh324.jpg?v=202407241,False,75.0,0.75,43.0,333.33,,False,208.33,208.33,277.77,32.25,6.46,Luxury,0.0,No Discount,,False,,Large (1L),40–43%,False
2025-12-29 22:15:31,Blended,63703,Johnnie Walker Swing / Bot.1980s,Johnnie Walker,75cl / 43.4%,208.33,(£333.33 per litre),,,https://www.thewhiskyexchange.com/p/63703/johnnie-walker-swing-bot1980s,https://img.thewhiskyexchange.com/380/blend_joh321.jpg?v=202407241,False,75.0,0.75,43.4,333.33,,False,208.33,208.33,277.77,32.55,6.4,Luxury,0.0,No Discount,,False,,Large (1L),43–46%,False
2025-12-29 22:15:31,Blended,63689,J&B 15 Year Old / Reserve / Bot.1990s,J&B,75cl / 40%,83.29,(£133.27 per litre),,,https://www.thewhiskyexchange.com/p/63689/jb-15-year-old-reserve-bot1990s,https://img.thewhiskyexchange.com/380/blend_j!b41.jpg?v=202407241,False,75.0,0.75,40.0,133.27,,False,83.29,83.29,111.05,30.0,2.78,Premium,0.0,No Discount,15.0,True,11–15,Large (1L),≤40%,False
2025-12-29 22:15:31,Blended,63684,King's Choice / Bot.1960s,King's Choice,75cl / 43%,208.33,(£333.33 per litre),,,https://www.thewhiskyexchange.com/p/63684/kings-choice-bot1960s,https://img.thewhiskyexchange.com/380/blend_kin56.jpg?v=202407241,False,75.0,0.75,43.0,333.33,,False,208.33,208.33,277.77,32.25,6.46,Luxury,0.0,No Discount,,False,,Large (1L),40–43%,False
2025-12-29 22:15:31,Blended,63604,Something Special De Luxe Whisky / 1970s,Something Special,75cl / 40%,145.83,(£233.33 per litre),,,https://www.thewhiskyexchange.com/p/63604/something-special-de-luxe-whisky-1970s,https://img.thewhiskyexchange.com/380/blend_som8.jpg?v=202407241,False,75.0,0.75,40.0,233.33,,False,145.83,145.83,194.44,30.0,4.86,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:31,Blended,63593,Old Parr Seasons Collection,Old Parr,50cl / 43%,458.33,"(£1,100 per litre)",,,https://www.thewhiskyexchange.com/p/63593/old-parr-seasons-collection,https://img.thewhiskyexchange.com/380/blend_par47.jpg?v=202407241,False,50.0,0.5,43.0,1100.0,,False,458.33,458.33,916.66,21.5,21.32,Luxury,0.0,No Discount,,False,,Standard (70cl),40–43%,False
2025-12-29 22:15:31,Blended,62980,Johnnie Walker Red Label / Bot.1980s,Johnnie Walker,113cl / 40%,145.83,(£154.87 per litre),,,https://www.thewhiskyexchange.com/p/62980/johnnie-walker-red-label-bot1980s,https://img.thewhiskyexchange.com/380/blend_joh314.jpg?v=202407241,False,113.0,1.13,40.0,154.87,,False,145.83,145.83,129.05,45.199999999999996,3.23,Luxury,0.0,No Discount,,False,,Extra Large (>1L),≤40%,False
2025-12-29 22:15:31,Blended,62979,Johnnie Walker Premier,Johnnie Walker,75cl / 43%,208.33,(£333.33 per litre),,,https://www.thewhiskyexchange.com/p/62979/johnnie-walker-premier,https://img.thewhiskyexchange.com/380/blend_joh313.jpg?v=202407241,False,75.0,0.75,43.0,333.33,,False,208.33,208.33,277.77,32.25,6.46,Luxury,0.0,No Discount,,False,,Large (1L),40–43%,False
2025-12-29 22:15:31,Blended,62947,Ainslie's Royal Edinburgh / Bot.1960s,Ainslie's,225cl / 43%,833.33,(£444.44 per litre),,,https://www.thewhiskyexchange.com/p/62947/ainslies-royal-edinburgh-bot1960s,https://img.thewhiskyexchange.com/380/blend_ain4.jpg?v=202407241,False,225.0,2.25,43.0,444.44,,False,833.33,833.33,370.37,96.75,8.61,Luxury,0.0,No Discount,,False,,Extra Large (>1L),40–43%,False
2025-12-29 22:15:31,Blended,62922,Chivas Legend - Special Reserve,Chivas Regal,100cl / 43%,187.5,,,,https://www.thewhiskyexchange.com/p/62922/chivas-legend-special-reserve,https://img.thewhiskyexchange.com/380/blend_chi95.jpg?v=202407241,False,100.0,1.0,43.0,,,False,187.5,187.5,187.5,43.0,4.36,Luxury,0.0,No Discount,,False,,Large (1L),40–43%,False
2025-12-29 22:15:31,Blended,62445,Berry Brothers & Co. Choicest Liqueur Scotch / Bot.1950s,Berry Bros & Rudd,75cl / 40%,666.67,"(£1,066.67 per litre)",,,https://www.thewhiskyexchange.com/p/62445/berry-brothers-co-choicest-liqueur-scotch-bot1950s,https://img.thewhiskyexchange.com/380/blend_ber6.jpg?v=202407241,False,75.0,0.75,40.0,1066.67,,False,666.67,666.67,888.89,30.0,22.22,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:31,Blended,62390,Chivas Regal / Bot.1910s,Chivas Regal,75cl / 40%,2083.33,"(£3,333.33 per litre)",,,https://www.thewhiskyexchange.com/p/62390/chivas-regal-bot1910s,https://img.thewhiskyexchange.com/380/blend_chi93.jpg?v=202407241,False,75.0,0.75,40.0,3333.33,,False,2083.33,2083.33,2777.77,30.0,69.44,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:35,Blended,62308,Johnnie Walker Red Label / Bot.1970s,Johnnie Walker,75cl / 40%,125.0,(£200 per litre),,,https://www.thewhiskyexchange.com/p/62308/johnnie-walker-red-label-bot1970s,https://img.thewhiskyexchange.com/380/blend_joh311.jpg?v=202407241,False,75.0,0.75,40.0,200.0,,False,125.0,125.0,166.67,30.0,4.17,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:35,Blended,61931,Johnnie Walker Blue Label Ghost and Rare / Pittyvaich,Johnnie Walker,70cl / 43.8%,243.33,(£417.14 per litre),,,https://www.thewhiskyexchange.com/p/61931/johnnie-walker-blue-label-ghost-and-rare-pittyvaich,https://img.thewhiskyexchange.com/380/blend_joh263.jpg?v=202407241,False,70.0,0.7,43.8,417.14,,False,243.33,243.33,347.61,30.659999999999997,7.94,Luxury,0.0,No Discount,,False,,Standard (70cl),43–46%,False
2025-12-29 22:15:35,Blended,61858,Johnnie Walker Swing / Bot.1970s,Johnnie Walker,75cl / 40%,229.17,(£366.67 per litre),,,https://www.thewhiskyexchange.com/p/61858/johnnie-walker-swing-bot1970s,https://img.thewhiskyexchange.com/380/blend_joh256.jpg?v=202407241,False,75.0,0.75,40.0,366.67,,False,229.17,229.17,305.56,30.0,7.64,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:35,Blended,60597,Chivas Regal 12 Year Old / Bot.1970s,Chivas Regal,75cl / 43%,125.0,(£200 per litre),,,https://www.thewhiskyexchange.com/p/60597/chivas-regal-12-year-old-bot1970s,https://img.thewhiskyexchange.com/380/blend_chi89.jpg?v=202407241,False,75.0,0.75,43.0,200.0,,False,125.0,125.0,166.67,32.25,3.88,Luxury,0.0,No Discount,12.0,True,11–15,Large (1L),40–43%,False
2025-12-29 22:15:35,Blended,60555,Old Court De Luxe / Bot.1960s,Old Court,70cl / 40%,375.0,(£642.86 per litre),,,https://www.thewhiskyexchange.com/p/60555/old-court-de-luxe-bot1960s,https://img.thewhiskyexchange.com/380/blend_cou3.jpg?v=202407241,False,70.0,0.7,40.0,642.86,,False,375.0,375.0,535.71,28.0,13.39,Luxury,0.0,No Discount,,False,,Standard (70cl),≤40%,False
2025-12-29 22:15:35,Blended,60433,Johnnie Walker Black Label / Extra Special / Bot.1980s,Johnnie Walker,75cl / 40%,187.5,(£300 per litre),,,https://www.thewhiskyexchange.com/p/60433/johnnie-walker-black-label-extra-special-bot1980s,https://img.thewhiskyexchange.com/380/blend_joh306.jpg?v=202407241,False,75.0,0.75,40.0,300.0,,False,187.5,187.5,250.0,30.0,6.25,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:35,Blended,59745,Gilmour Thomson's Royal Whisky / Bot.1960s,Gilmour Thomson's,75cl / 40%,416.67,(£666.67 per litre),,,https://www.thewhiskyexchange.com/p/59745/gilmour-thomsons-royal-whisky-bot1960s,https://img.thewhiskyexchange.com/380/blend_gil14.jpg?v=202407241,False,75.0,0.75,40.0,666.67,,False,416.67,416.67,555.56,30.0,13.89,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:35,Blended,59744,Findlater's 12 Year Old / Bot.1940s,Findlater's,75cl / 43%,375.0,(£600 per litre),,,https://www.thewhiskyexchange.com/p/59744/findlaters-12-year-old-bot1940s,https://img.thewhiskyexchange.com/380/blend_fin12.jpg?v=202407241,False,75.0,0.75,43.0,600.0,,False,375.0,375.0,500.0,32.25,11.63,Luxury,0.0,No Discount,12.0,True,11–15,Large (1L),40–43%,False
2025-12-29 22:15:35,Blended,59740,Gilbey's Spey Royal / Bot.1950s,Gilbey's,75cl / 40%,332.5,(£532 per litre),,,https://www.thewhiskyexchange.com/p/59740/gilbeys-spey-royal-bot1950s,https://img.thewhiskyexchange.com/380/blend_gil13.jpg?v=202407241,False,75.0,0.75,40.0,532.0,,False,332.5,332.5,443.33,30.0,11.08,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:35,Blended,59375,White Horse Cellar / Bot.1950s,White Horse,75cl / 43.4%,833.33,"(£1,333.33 per litre)",,,https://www.thewhiskyexchange.com/p/59375/white-horse-cellar-bot1950s,https://img.thewhiskyexchange.com/380/blend_whi81.jpg?v=202407241,False,75.0,0.75,43.4,1333.33,,False,833.33,833.33,1111.11,32.55,25.6,Luxury,0.0,No Discount,,False,,Large (1L),43–46%,False
2025-12-29 22:15:35,Blended,59289,Johnnie Walker Premier,Johnnie Walker,75cl / 43%,208.33,(£333.33 per litre),,,https://www.thewhiskyexchange.com/p/59289/johnnie-walker-premier,https://img.thewhiskyexchange.com/380/blend_joh303.jpg?v=202407241,False,75.0,0.75,43.0,333.33,,False,208.33,208.33,277.77,32.25,6.46,Luxury,0.0,No Discount,,False,,Large (1L),40–43%,False
2025-12-29 22:15:35,Blended,58798,Chivas Regal 12 Year Old / Bot.1980s,Chivas Regal,75cl / 43%,125.0,(£200 per litre),,,https://www.thewhiskyexchange.com/p/58798/chivas-regal-12-year-old-bot1980s,https://img.thewhiskyexchange.com/380/blend_chi86.jpg?v=202407241,False,75.0,0.75,43.0,200.0,,False,125.0,125.0,166.67,32.25,3.88,Luxury,0.0,No Discount,12.0,True,11–15,Large (1L),40–43%,False
2025-12-29 22:15:35,Blended,58759,Compass Box Glasgow Blend,Compass Box,70cl / 43%,33.29,(£57.07 per litre),,,https://www.thewhiskyexchange.com/p/58759/compass-box-glasgow-blend,https://img.thewhiskyexchange.com/380/blend_com6.jpg?v=202407241,False,70.0,0.7,43.0,57.07,,False,33.29,33.29,47.56,30.099999999999998,1.11,Budget,0.0,No Discount,,False,,Standard (70cl),40–43%,False
2025-12-29 22:15:35,Blended,58204,Long John Special Reserve / Bot.1970s,Long John,75.7cl / 40%,91.67,(£145.31 per litre),,,https://www.thewhiskyexchange.com/p/58204/long-john-special-reserve-bot1970s,https://img.thewhiskyexchange.com/380/blend_lon19.jpg?v=202407241,False,75.7,0.757,40.0,145.31,,False,91.67,91.67,121.1,30.28,3.03,Premium,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:35,Blended,58262,Bell's Royal Reserve 20 Year Old / Bot.1970s,Bell's,75cl / 40%,187.5,(£300 per litre),,,https://www.thewhiskyexchange.com/p/58262/bells-royal-reserve-20-year-old-bot1970s,https://img.thewhiskyexchange.com/380/blend_bel63.jpg?v=202407241,False,75.0,0.75,40.0,300.0,,False,187.5,187.5,250.0,30.0,6.25,Luxury,0.0,No Discount,20.0,True,19–25,Large (1L),≤40%,False
2025-12-29 22:15:35,Blended,57552,Savoy Hotel London Blended Scotch Whisky / Bot.1960s,Savoy,75cl / 43%,150.0,(£240 per litre),,,https://www.thewhiskyexchange.com/p/57552/savoy-hotel-london-blended-scotch-whisky-bot1960s,https://img.thewhiskyexchange.com/380/blend_sav2.jpg?v=202407241,False,75.0,0.75,43.0,240.0,,False,150.0,150.0,200.0,32.25,4.65,Luxury,0.0,No Discount,,False,,Large (1L),40–43%,False
2025-12-29 22:15:35,Blended,56776,The Last Drop 56 Year Old Blended Whisky / Release No.16,The Last Drop,75cl / 47.2%,3125.0,"(£5,000 per litre)",,,https://www.thewhiskyexchange.com/p/56776/the-last-drop-56-year-old-blended-whisky-release-no16,https://img.thewhiskyexchange.com/380/blend_las56yo.jpg?v=202407241,False,75.0,0.75,47.2,5000.0,,False,3125.0,3125.0,4166.67,35.400000000000006,88.28,Luxury,0.0,No Discount,56.0,True,25+,Large (1L),46–50%,False
2025-12-29 22:15:35,Blended,56243,Spey Cast 1937 / Bot.1970s / Sherry Cask,Spey Cast,75cl / 40%,1875.0,"(£3,000 per litre)",,,https://www.thewhiskyexchange.com/p/56243/spey-cast-1937-bot1970s-sherry-cask,https://img.thewhiskyexchange.com/380/blend_spe6.jpg?v=202407241,False,75.0,0.75,40.0,3000.0,,False,1875.0,1875.0,2500.0,30.0,62.5,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:35,Blended,53025,Royal Household / Bot.1980s,Royal Household,75cl / 43%,291.67,(£466.67 per litre),,,https://www.thewhiskyexchange.com/p/53025/royal-household-bot1980s,https://img.thewhiskyexchange.com/380/blend_roy73.jpg?v=202407241,False,75.0,0.75,43.0,466.67,,False,291.67,291.67,388.89,32.25,9.04,Luxury,0.0,No Discount,,False,,Large (1L),40–43%,False
2025-12-29 22:15:35,Blended,51555,Quartermaster 11 Year Old / Whisky Works,Whisky Works,70cl / 46.4%,63.75,(£109.29 per litre),,,https://www.thewhiskyexchange.com/p/51555/quartermaster-11-year-old-whisky-works,https://img.thewhiskyexchange.com/380/blend_wwo1.jpg?v=202407241,False,70.0,0.7,46.4,109.29,,False,63.75,63.75,91.07,32.48,1.96,Premium,0.0,No Discount,11.0,True,11–15,Standard (70cl),46–50%,False
2025-12-29 22:15:35,Blended,51322,Black & White De Luxe / Bot.1950s / Spring Cap,Black & White,75.7cl / 43.4%,833.33,"(£1,321 per litre)",,,https://www.thewhiskyexchange.com/p/51322/black-white-de-luxe-bot1950s-spring-cap,https://img.thewhiskyexchange.com/380/blend_bla78.jpg?v=202407241,False,75.7,0.757,43.4,1321.0,,False,833.33,833.33,1100.83,32.8538,25.36,Luxury,0.0,No Discount,,False,,Large (1L),43–46%,False
2025-12-29 22:15:35,Blended,51061,Monarch Of The Highlands / Bot.1950s,Monarch Of The Highlands,75cl / 40%,291.67,(£466.67 per litre),,,https://www.thewhiskyexchange.com/p/51061/monarch-of-the-highlands-bot1950s,https://img.thewhiskyexchange.com/380/blend_old11.jpg?v=202407241,False,75.0,0.75,40.0,466.67,,False,291.67,291.67,388.89,30.0,9.72,Luxury,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:35,Blended,50605,J&B Rare / Bot.1980s,J&B,75cl / 40%,62.46,(£99.93 per litre),,,https://www.thewhiskyexchange.com/p/50605/jb-rare-bot1980s,https://img.thewhiskyexchange.com/380/blend_j!b36.jpg?v=202407241,False,75.0,0.75,40.0,99.93,,False,62.46,62.46,83.28,30.0,2.08,Premium,0.0,No Discount,,False,,Large (1L),≤40%,False
2025-12-29 22:15:35,Blended,49349,Neal's Royal Extra Special / Bot.1960s,Neal's,75cl / 43%,208.33,(£333.33 per litre),,,https://www.thewhiskyexchange.com/p/49349/neals-royal-extra-special-bot1960s,https://img.thewhiskyexchange.com/380/blend_nea1.jpg?v=202407241,False,75.0,0.75,43.0,333.33,,False,208.33,208.33,277.77,32.25,6.46,Luxury,0.0,No Discount,,False,,Large (1L),40–43%,False
2025-12-29 22:15:39,Blended,49206,Royal Salute 52 Year Old / Time Series,Royal Salute,70cl / 44.8%,20000.0,"(£34,285.71 per litre)",,,https://www.thewhiskyexchange.com/p/49206/royal-salute-52-year-old-time-series,https://img.thewhiskyexchange.com/380/blend_roy52yo.jpg?v=202407241,False,70.0,0.7,44.8,34285.71,,False,20000.0,20000.0,28571.43,31.359999999999996,637.76,Luxury,0.0,No Discount,52.0,True,25+,Standard (70cl),43–46%,False
